,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
0,44.7524135100603,52.493756620412206,52.5682273353724,52.0739044438729,,,51.8489462482166,56.84175541527001,53.9097954179964,54.18928745816321,53.7035599081242
1,32.1805903135736,49.9456897735341,36.3395250953837,35.9492285257643,53.7226148343728,0.7562456342871701,51.6521169704761,55.2091191874578,47.425882648823205,47.067231167932704,44.1522284246799
2,51.070505222116395,57.9716184284685,57.7174787449031,57.7241862555056,56.428968544484704,9.33148002897351,58.0166289448557,58.1101109011547,57.2583357015596,58.68600336009979,58.6439528935438
3,24.268179073888696,39.224185744843396,19.3429953578972,19.1411715741487,41.53070038873009,53.8821385237607,44.91173488903029,50.7645654936806,34.6824719124732,32.96174477182709,28.1198847891192
4,45.206470294236205,47.5653250207477,35.3223227742454,34.9956129539252,56.9492970044699,40.4106816337537,49.425524483632095,51.8466951401754,49.504890675505,46.10182681589029,43.080706552135695
5,37.2645925258786,40.5833772058266,21.547790159398104,21.3492468089973,39.669977869277,,44.76785664778151,49.1671540459878,47.4883472386102,35.1705558322993,30.4211542311584
6,20.9307888479498,48.85028112871721,33.6207193145833,33.2657139274014,51.125304898128206,6.96896126853304,51.8877729841195,55.7891432095609,38.9702937331987,45.5410580226524,42.0668695523367
7,18.229962832145397,44.2350790853487,23.1001149996153,22.9148689894462,42.376544761209296,4.77531123744326,49.499871411855295,54.7852288972935,31.7377445596124,37.60500404923591,32.57673321880791
8,25.6957294206181,35.9391168033811,10.0782711091884,9.996535575804241,46.199642528450795,1.24507535533224,41.6714264411334,49.3045304750488,29.787306690746092,22.9418954596983,17.5187469713124
9,32.4050584665865,40.4929823649726,16.230714401707598,16.1214378621062,54.305170431372204,,45.895273381005296,51.593517433200795,44.7211370100387,30.722635635403105,25.190068316560396
10,65.8045936030204,60.315688966687695,63.470494521821095,63.3972753104754,59.617048259632796,81.64469522999902,59.807087235637596,58.8513909625244,60.01657076480989,62.3616030517498,62.9150285386123
11,68.54646484243301,59.8988074725406,62.4352912799969,62.3813604679642,59.771461261247104,87.9313570680495,59.4545772523057,58.63536476952871,61.119275307105106,61.660342251155996,62.139640493856795
12,68.9614991686906,68.3739384265404,82.57575022878049,82.26179111142498,58.7909212964505,61.16243776938789,65.432639155716,61.5506414465903,64.2716829247742,76.9400820893291,78.7092611631426
13,96.75069870473058,80.4191125546712,98.0075958800013,97.8710057694317,65.68615109580982,95.97814483801979,74.69529877730868,65.2959898247965,81.61002131107891,95.38205024884572,96.02585591661509
14,43.8836403716862,56.379601259363206,53.867188698651,53.863883875464296,49.9372098402526,45.0145104888931,56.977220658481905,57.7909120731893,49.71219291025229,56.542364027443504,56.031136586357405
15,63.688331933270504,59.8170621832208,62.2366540287159,62.18643839891129,59.6656664419592,92.56682540494059,59.411990031883796,58.6071286677323,63.9910596256389,61.522847094103,61.9787391484356
16,47.6082781900782,57.600876107407295,57.40696316794379,57.3556021303244,52.2628752282028,58.3976458571699,57.430780211182395,57.913790439681904,53.9468826058924,58.279901620343296,58.2279900094945
17,62.9231204349936,42.4164013496788,33.42970297337591,31.5020758268205,42.4050942615078,,41.1286121618331,51.1540370613721,26.513173393407804,38.11620792725321,35.6115616078772
