,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
0,18.6658357606572,47.1508160481909,38.485111123688796,36.6633090496409,,,38.92142725054449,53.349773454206,51.36668323881349,42.556726840223206,41.604793742645995
1,29.074543205089196,42.4918254024716,28.046663676574003,26.147154660801398,,56.1078827623458,40.4275176105456,49.097452009708704,46.7005710040419,32.7447537114104,33.253665770946604
2,36.30584396488509,44.1623623046867,31.725178525618695,36.7392885810173,,56.1963525346424,36.9687830884911,42.438571075392,52.1943718262585,36.7881974002165,36.04517199029609
3,29.0716866392244,37.59134516806569,20.2003006383019,25.859359743250604,56.58446909156489,35.530558605913,32.7452629617042,32.1684964002484,50.18648100968121,24.915696533010397,24.0598914549253
4,24.7335170067585,44.2064713285476,31.805226587016,36.8099127134917,,30.888587192185604,38.5029373027205,40.259581719127205,53.363106635433,36.8720037949686,36.127974474301205
5,67.5137284817744,59.3754137221716,60.309014992113894,59.895922154585,,71.00884324603041,59.8678772132265,59.3969642515446,58.6380560996733,60.8506361468953,60.866181881536
6,45.5142998681145,47.6532613658289,38.61637144468751,42.5819934178227,,56.9202863459238,41.880651446522,49.8075894058929,54.5452889494417,43.0163756538275,42.438724851915694
7,36.101921745692096,54.524490591916894,53.9685510403646,53.651206918226606,49.805006247961394,32.4594180055427,54.648703950458604,54.99782843070311,57.280743738293296,55.43455316870521,55.4340794270062
8,38.60032699234449,52.5957061475001,51.66224694837,51.038196942127,50.1922634338282,39.110286602211396,53.1266043222335,52.2494639152655,56.910123676131896,53.5728053389499,53.5610234945096
9,42.8764274422728,55.2448633893867,54.8309233098249,54.5915876487965,49.351588561403,38.3596291528854,55.4444630214378,55.499834669772206,57.4978832907914,56.11590689664761,56.1392603781514
10,63.5243388344166,58.55915501646629,58.6520049994902,58.6687403924042,57.4242501912535,69.00610276857121,58.5635789949694,58.6035379918779,58.266238840697405,59.3854863891607,59.37947563633411
11,37.0599051006749,48.7101663815367,42.017111026922095,40.3700847100267,42.35046689730031,32.5703710869903,48.0003596895059,36.09767165127149,55.2532416977084,45.9103815324969,45.849068257197
12,71.0922332925209,62.67338702258429,66.0479767340448,66.4246482249708,61.60403741676951,64.0544749109333,63.215751980964406,63.1626350990266,59.6858139725898,66.20684846766872,65.89947815646629
13,28.8365104798682,46.2511648244132,37.252057507764796,35.4008354952766,47.519385633157206,53.4500416196464,47.4823737539192,47.10521773491939,54.2200602371391,41.884424431103696,41.7739675854582
14,63.074406845987795,58.430363861794994,58.591412407803205,58.604505788006,57.6168246478123,64.3600905068348,58.3976930020435,58.3122569887866,58.309775709216204,59.3271516717813,59.315118694634
15,43.0980088479887,53.392075549233596,50.5925290356079,49.8019500865298,44.4359320554666,29.528884680204897,53.3136575596766,54.1108836311831,55.9000075368219,52.7351094093587,52.8011424293474
16,34.2536766822662,53.4086844198577,47.8684794394191,50.108901088517,,,53.274963134295,56.3770098311168,55.7350815573334,50.519364605851706,50.767085628467996
17,33.9344763299861,52.445069014021996,45.59138492350329,48.3238709650079,,,50.225233054160796,55.4474872619265,54.4469002239224,48.725364629420994,48.9868378030857
18,46.2000802387096,56.9773855430967,55.8277875539536,56.299353506159,,,56.7404378713661,57.564522673849794,57.3001949092509,56.9065269151804,57.009394592430105
19,36.3630469249751,53.0230280171111,50.046814924063206,49.1981098057686,44.48948364693549,58.656279624469796,51.522233767924206,55.8644187503374,55.423541801323395,52.2022092156632,52.1975071432761
20,28.727686600348296,40.615437954086396,26.9207918179529,25.001230391160092,46.5007850770537,56.5398264288715,41.5610444070632,46.993002559915894,48.87305214599711,31.735044279176304,31.3919284825641
21,26.085858272835196,38.2191131003938,22.711555901152803,20.8155135961234,40.670954334287295,46.770188450453,43.1219616253027,46.206183290155494,46.2639243333566,27.649539272400897,27.312236732893897
22,26.8457465590987,42.1479792812586,29.2816483580021,27.314445039166998,38.0328999430712,47.294792347947705,46.519893975250206,35.8974553461289,36.6854992503694,34.4335479960938,34.1051879512368
23,19.4904025514688,40.2060828593867,25.951463702073603,24.014815363811998,51.8940611334379,59.777290110486206,44.1418355131329,44.572017869773696,42.1457404539133,31.050870423947,30.6338223985714
24,77.71128845503938,64.6621692514891,69.5693018144866,70.01101368911729,65.7152462779321,60.4157463627392,63.644716105247,65.932047352704,70.3198770260895,69.59226214615971,69.1651712928293
25,30.984285223290897,37.9101039008666,27.356662631012092,25.4558411370275,37.956649578637695,31.139869635524295,44.97997266854849,23.0061604693343,35.0134597908112,32.409752291596,31.6267589563449
26,42.033031400926795,54.109388641398894,53.0210320136606,52.5736620012512,51.3476713549984,52.2843111462397,55.15297379695,51.3971399623559,54.0528630286545,54.6521473599722,54.5965248758278
27,38.0924814082834,50.479187014715606,47.978081278498294,46.924135664882,49.124968013579206,33.074338233613,52.2756150593299,42.8367492241436,53.4426554402145,50.6457448153195,50.4531685046238
28,72.4752526126435,67.3711873898923,72.1885208338538,72.71555598718798,70.8791822864642,80.8421482689459,65.2282504962056,83.2543398872303,65.4467866258891,72.1612158007751,71.78256410604929
29,40.624981612953206,52.6384633645335,53.309768683870494,52.8984773408259,37.362686845155395,57.8272783245662,55.8383919903576,50.4601488605555,45.3553354836618,54.910755760535494,54.84049720022221
30,32.2331026522766,50.5196293311533,51.294716769107296,50.6135985029151,39.283042047049996,59.4929763528604,54.89909856354,49.51245859343761,28.432609748635603,53.3053375345582,53.1978604869948
31,23.387363544028396,42.2232658363339,41.6010197635591,39.906805205626995,36.457121972051695,57.3558573909887,51.0922437798065,40.227029977375295,20.0411216222641,45.5274748436104,45.079399217271394
32,81.4181539827531,66.6725264271146,68.00818199832021,68.3980438190592,62.82593324772571,60.61414098319679,63.0299553886115,64.8177324097262,73.60814437963109,68.07080099455871,67.85329743739571
33,50.915911962676496,49.4990026766172,47.215353696338795,46.082373114263405,47.090962719587296,33.9937170684545,52.5887529069368,49.95384100522679,51.4469932863873,50.123874308105,49.838509732879
34,41.37061938536569,43.0683786362144,37.183730898125795,35.335325607170894,35.0972287760165,28.728316206834002,49.4494601886208,16.6874837252724,40.3454853921532,41.869928493186094,41.17603673231909
35,48.090941484537794,26.9167641409124,13.955309491889698,12.445218096912999,19.8327826618882,16.878872844868,39.5253388092898,14.9259334542343,26.286419377976998,18.145807978295696,17.1806401870625
36,41.39117416021121,32.2726734002846,20.6887986264984,18.810796875643305,46.7675585798427,12.760628066109,42.1851888053763,4.47565520246403,36.588125413619,25.508011934806,24.5668254568438
37,31.1620075203471,46.60759274895571,33.7657312365653,38.5019023083595,,,42.100307032967,51.5965456369078,52.463393565736894,38.90397774458229,37.95495437596149
38,64.3537245939181,58.5650597964921,58.9231550714044,58.7704396187691,,66.1072243394171,58.71473492462,58.466545385273896,58.419548322244395,59.628007414541294,59.6268239904148
39,37.3796682299653,52.2823781172291,46.3878884693515,48.948526753877495,,43.9027663433295,50.9392431244304,54.0901102696006,54.4076640570743,49.532478486073295,49.15659886237571
40,41.977214652681695,55.6954202391366,53.5430413357925,54.562815260582,,48.167682162645505,54.8698094651057,56.6648849053029,56.512041864073296,55.1217019636838,55.0392926108793
41,36.67267214164351,52.4242842980854,47.702919078065904,49.9808465069841,56.874190821866506,34.727016960631,52.5526891439723,51.433907349014795,53.38313674113729,50.5129449097653,50.0950997705754
42,19.765071877142,44.475058028381206,31.322450455052696,36.3992707499109,42.9910432676336,28.213579359274,47.150000273462105,39.388185235047004,47.0428400310738,36.533446832088494,35.29301558117541
43,50.0957900737123,56.7992025254337,55.9007454891488,56.353470290714206,53.8605205630873,54.58109324800589,56.8966191619255,56.8519969812958,57.0633822455658,57.0008008932065,56.960268384345795
