,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
0,87.0287438388493,68.4101689226531,88.32352340980188,87.99021126005998,,,66.1966644322448,63.6718915888318,61.9032834355806,81.2242147749166,84.10178944362302
1,65.77685320838468,60.7955285620335,66.87594225760489,66.7922451714178,,,60.071006483880204,59.6147598691165,59.41188119580979,64.4127747016278,65.5681435842137
2,79.13263240178209,64.19893822189451,77.47801808594981,77.2565696279829,,,62.6582725741977,60.91888675439429,61.0031713002797,71.79158256059202,74.1178477680223
3,79.23595320014668,67.5459000383362,86.37032565114892,85.96532048423771,,76.6097020438807,65.442116125457,71.26227822584471,61.778024394292004,79.29363147018731,82.1133411326884
4,67.0597680342914,60.6766134629259,66.4756373175452,66.4283158470128,,71.4849683015581,60.2770569513445,60.592645592226496,59.078551360270794,64.1227111544185,65.2260044147952
5,67.6692326717163,59.825881853881995,63.7341316086994,63.6632791263572,,60.4439579468363,59.531902081848706,59.10418210327521,58.7651674882611,62.29856192141789,63.081860026361596
6,63.3451315499188,58.32013154537721,58.6718790598126,58.6593085367836,,60.7423505212547,58.2817210008765,58.244781061786604,58.2153748959785,59.2445894690699,59.3127710688846
7,39.315758638561604,55.9541336272634,50.1379655450537,49.945188257469304,,44.485012055876595,56.187928340450895,55.463161790628604,57.5040884713264,55.0044260899438,53.6718030921896
8,69.7340374383047,60.46133075626229,65.822954554916,65.7511197718074,,69.0301846449925,60.1615663287795,59.583663543099796,58.91813979138271,63.6668581651737,64.6719284632176
9,50.342236101833,56.160502762385505,52.4010609031201,49.91916338462,,,56.15035977395289,55.9539286472284,57.3917949465441,55.007545096155994,53.6628875710526
10,32.6606720285516,53.9140382257984,44.9438932332358,39.3160442809112,,60.2790937962429,54.1657489021535,54.87802399736049,56.3175786277071,50.205776434849604,46.9640581009097
