,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
0,20.243516478065104,44.5460848980723,35.83724197017521,33.9550055335209,49.065839012961,38.9726257505168,47.325352870788606,52.0398002120883,52.0841748440006,40.458372315356094,38.53927662674751
1,73.3514759918504,67.8995792280217,74.50778964965049,75.1136430067495,60.908170591312704,66.7760307015226,66.9879935396614,62.8343550134325,62.5019574488022,74.569746502274,74.692371502672
2,34.4773686542022,46.7102001919511,39.4655689328572,37.689312444188204,51.067353806613205,41.51565929704031,47.458607247869104,52.8623390545399,51.7912972736271,43.575313348587294,42.126293131527
3,32.8799383050062,44.178054727109796,34.8306858137675,32.9130304528939,45.2812250188492,47.101523479491796,43.3662550161159,48.6364230098094,47.78272717361361,39.4880566136708,37.7322753147528
4,32.140176156277,50.8515607111339,44.444642984509,42.9611520625824,55.015542211526096,58.21593645260779,50.19248711470821,53.7382347060729,53.12120032153771,48.26273539765389,46.7178131805377
5,33.2390760089252,44.89288767752009,34.5278551702091,39.19260730565009,,,40.412229952930204,52.395939588869496,52.348718146706894,39.643396764814796,38.467891069656794
6,37.6321852989219,53.3774989619456,55.089725415991204,54.8609173241011,43.129204496350795,25.526764071459798,56.63941817856689,42.5162657036965,47.898580278229,56.482466706554206,56.3229196175083
7,77.21893448190899,67.14398841763129,66.4206046945349,66.80441295723,70.96517251463591,93.72008242930978,62.1681678799308,74.19053840632691,69.037518575071,66.2100704072867,66.4010943458051
8,71.2940732977485,69.6044960473141,69.1795698696404,69.5906505454505,74.0585625924304,89.8283386742753,63.41648716285211,75.65605120248891,69.4339599195823,68.7393147102474,68.9225265613375
9,20.0346185906245,38.812879767895296,42.6798832562063,41.0611951883909,24.613712075507003,7.308304094989389,51.46537987591479,16.2550261764172,31.893156680942603,47.2771108321774,46.040185207829
10,86.68841191101748,70.2008486474973,71.0471135623983,71.5096452133592,71.6576297036934,83.7027395158707,64.2448879101542,78.65056084631318,68.18455867804249,70.4201604897358,70.62339288825602
11,23.729225579018692,50.238798017514604,52.278036116138296,51.729400711625395,50.8899028502126,22.6554715818104,55.401138947259795,26.9840622709164,49.20083225634911,54.3722019805299,53.980677099229794
12,80.21151281892931,71.5121622447457,72.8691723395019,73.3983662984619,69.6491922281507,91.6433676393758,64.92945675537618,75.0806187213132,71.0837599316195,72.13118342942809,72.3363799337489
13,85.7187955954937,73.6555708701726,75.71082882480809,76.3643438906936,75.5269583350546,90.84993060762741,66.197279035957,79.7841434327511,70.5789059677112,74.922490292814,75.03185114571998
14,78.19152504039718,64.8487871901029,64.8338798156232,65.13009928844322,64.1569393525498,88.4872459153603,61.304750878769,76.4777263681961,63.6059354036499,64.77883410636268,64.9278007574367
15,17.8750133354677,28.5924649817932,19.0588140998696,17.287123084191503,52.7501213696604,4.1032714715455,43.2460207260103,20.8399329811235,36.0489957079625,25.3706088597455,22.9946655723564
16,21.2038588625743,48.115054309540504,46.894195003378705,45.734218527988205,53.581672696535705,6.067052878887041,53.4437559954729,30.8758433370504,46.6956648445475,50.4608810690904,49.6605319834663
17,86.12161345351922,69.91706250486182,73.45374983028098,74.01332682144958,70.8363798314712,92.78105382060909,65.09824809223929,75.9908559649921,67.73598485406711,72.68012914285531,72.8528631793389
18,16.133293789763,34.8720128716156,28.980004280111896,27.0489317639224,26.5115097771658,5.70016400910298,47.580677422674704,33.73124401565461,39.9541974509909,35.68232429384669,33.6086561140724
19,70.3577766737539,60.211031252850105,60.473063183448104,60.582119299879295,62.17173964997729,90.94310178168028,59.2271052846218,61.6229052462591,60.803655265339,60.888566796895894,60.994229178121394
20,29.070869301648802,20.1436927365642,10.9383949403645,9.57186610118622,33.1313913918282,3.9425093733234102,38.9189782864472,18.2142474518076,32.4676038450559,15.9897298256361,13.873878171983199
21,51.1507850882579,57.895718164068896,57.9525422207549,57.936442792893295,54.5019172061564,28.4058068468395,58.0674477698577,57.7863409580797,57.2609288658334,58.7792613358041,58.7676552842586
22,71.47296809772,65.8392222726668,65.675686267952,66.03101573511988,73.05447908193318,92.7888208808683,61.5717105252367,64.1049887401612,63.9674815248935,65.5322319171608,65.7058269357767
23,29.467563987273504,49.4353506844985,51.724575181976,51.114013976200894,46.4784773495477,10.1677728085729,55.3272852872938,46.9178828041082,46.2524873996941,53.9668992148299,53.5731181696922
24,82.21340210342392,79.22019160383148,82.84938349117948,83.55048679146171,71.5456242934315,94.20164560576963,69.0812441537575,74.48188465009,73.0207542588699,82.07906864911898,81.9504846726376
25,29.204808705783496,47.535884960690204,46.19860502620621,44.9529918626808,39.1014474087879,12.1243665569517,52.3946228857777,12.338416461706801,27.1192314922015,49.91644334277311,49.0950930520004
26,31.905442353064895,15.695707734364,6.47540317509058,5.64039081729268,15.809803392557,6.365859829506499,34.4216290362841,9.12635631012442,17.5110209938933,9.991122520817528,8.39212771141124
27,43.1534936004785,29.038527698831295,19.807692521689695,17.9501084196941,32.57121956779,4.67952142341507,43.804245827558695,38.6019369735966,39.21772385893009,26.075987306612,23.778935343847603
28,62.9231204349936,53.1598452580566,54.88463857665529,54.644512684842795,38.0111534882984,21.604688341198695,56.575376837589594,42.5110961426111,43.940341527356395,56.340817628504105,56.158129435614
29,45.02662188294929,13.8067043368747,12.040961698059599,10.6142478823789,13.547987868910802,6.64157097398623,38.26515578457239,3.06473756869637,10.113545535955499,17.2785134238477,15.047263190949302
30,33.988022458961,45.841286262793595,49.3956495142939,48.466966455389205,34.17052231178269,12.219449573936698,54.1448731066189,32.0494721112011,30.9277255240306,52.2294648653763,51.6089429200253
31,45.2048176321708,42.056870427867395,46.758485061124496,45.596302829668,24.6398761666896,10.1112875292852,53.2937856778446,43.825875549174796,25.6002582335542,50.3496398212862,49.5281884573499
32,36.75295170292209,28.4102387385673,31.4228106792556,29.435288185536095,20.190552665628495,9.52900509412068,47.779577024725505,27.39315481823,18.780584346795898,37.9694834881997,35.8591886882586
33,22.2791126300386,26.283298742190105,28.7010583010291,26.788854983794604,16.0225572584176,5.16169074974451,46.579171832594795,15.036729187330899,17.1608977826165,35.378805614272,33.194888315906
34,25.1774657548817,29.005273677697602,32.1567399589967,30.1987184999322,18.9973056076991,5.796528690771179,47.8416425489077,13.8609444223802,17.7915122873702,38.666662917245,36.6125815384106
35,50.3640905074451,56.0643564926186,54.706019590619896,54.45874290288079,57.142826324675,30.832868100840802,56.3307087702078,49.2553752871786,52.7284042233494,56.177874977227894,56.044864244216
36,69.0982417876734,61.3938759461752,64.08384714467161,64.353903332306,,62.1797739594144,61.317608778653096,61.0092737419996,60.8752026370694,64.1580771504045,64.2293607042106
37,27.8986813098115,35.2438350527992,16.5816585758203,14.8647001881325,,22.618084783755396,38.7062778434002,30.588525247478398,38.4972388044126,22.311703975008804,20.428153175684802
38,41.8153997996233,55.5750042503105,53.9975868388404,53.6832246793952,,21.1661527381701,56.545597824390704,56.6126240785357,56.1955014410536,55.66047680247971,55.4337957400595
39,19.902521168448697,35.380282787683605,17.4687459837747,15.7504751178749,41.747729981908094,16.2118278082999,43.33401758806809,43.9065947228308,45.1495337843667,23.4375976288087,21.2620976166908
40,77.46210872082371,64.068863551945,68.82014778748571,69.23029036911261,60.4553733593062,60.4278521322373,63.1135216773808,62.8337974190924,62.3164364525583,68.4073442451776,68.5521222507321
41,39.07354044986591,52.2110793008329,47.30726771929051,46.177685251536,37.6362961661976,1.8645750297998402,54.4076668008409,52.83708786591121,52.2635894353061,50.7626247674957,50.066877725001106
42,34.6952508528526,44.218534238052094,30.841777946704504,28.888896646212697,45.1909046542686,6.02818901555517,48.81238746708161,46.464726280231,45.9813130229082,37.5170905495839,35.5209625384628
43,33.3776688411667,43.4823528615508,29.409801413510095,27.4377210414906,49.9350948856851,2.35444522500408,49.039546035650304,45.9715833217795,46.881581857766705,36.1283893083282,34.127447920324
44,36.131144079139794,52.2226050241331,47.10568478520229,45.970640822746105,45.7829029331849,4.23344589631619,54.0468794834861,44.335732923859304,49.5329749555511,50.6505144765092,49.96572581120849
45,41.81703356018569,51.0910954542233,44.7508452184384,43.29669374848329,54.47399643313721,19.526949851634505,53.359706498923906,50.6806989149031,50.80172036115211,48.904225993913705,48.047696661503494
46,32.3128051079861,48.7701598978029,39.83016928270809,38.05145917623409,44.98355606119169,7.53198654448843,51.670938294573794,43.2992516266923,49.2358427178127,45.14204597624121,43.897443752110206
47,41.6509381264114,50.82236119586371,44.1671582616563,42.66440180589069,55.2269721228274,46.787630333612796,53.218906154043395,51.0130900774115,51.570343275867394,48.505130856681006,47.5788669321979
48,47.1904129064438,57.42086690054789,56.664462384153396,56.5689782985157,54.8351407550947,24.581371569176397,57.49909664534229,57.303521573788395,57.5192944256705,57.7404239200084,57.6705302772211
49,48.467124990719206,57.273343130020294,56.36805389008099,56.2543874843297,55.7573436738268,27.610650652558896,57.33952649820311,55.5414740712748,57.2132437271201,57.52236849097079,57.4487044471352
50,45.872206230568295,57.178469400104,56.194950361266095,56.056603267668294,49.723473747109004,46.896330641162,57.27570435368871,56.044628424223006,57.0624743636932,57.3642975041691,57.2983264922562
51,28.8509981770964,51.3608421957751,42.808290270913,41.1890409319272,41.982673529818896,11.7318475670629,52.626746147527705,48.7217492724034,48.72151239388929,47.453315460663006,46.476707489487
52,42.9734412358764,51.3662914955573,46.90171469562039,49.361986048737705,,,49.223020791757,55.363517944334,54.5230802930789,49.947879886996404,49.47396363523371
53,21.427648390655,39.9820469443731,27.566835361528803,25.6621563096308,51.7909037232685,51.5317305198404,37.2311457064983,41.3453349666752,47.1900315228903,32.3439375400342,30.562410178007998
54,48.21292172477239,57.103779481465594,56.6622148604881,56.5663585249324,55.55062062621101,,56.33738740290789,57.4619314125305,57.3326478754061,57.6438066567982,57.5864556975412
55,63.294187121380396,58.460839575391795,58.613859291268795,58.625083190311095,57.4288647822109,62.0383492661209,58.662845420928896,58.3556310604888,58.5530249444172,59.3578977560806,59.370379981736896
56,38.258710067168,43.00925736156609,32.8998306720183,30.956531834402895,43.9907890053583,12.607953557658401,39.1154255709082,50.428839740198,30.5214331429356,37.610542300525,36.047763927864096
57,63.3088626141873,58.5208916272716,58.6917613517056,58.718768525321295,58.0627160615648,79.6006336474028,58.6985320684212,58.3732600655793,59.7710149365104,59.434904965322396,59.453399183966894
58,37.2343181103819,43.6328314610753,36.883299300107694,35.017435152639,,,42.5517654701989,46.1163163987471,51.17960530747129,41.2417308781736,39.8160427498308
59,27.8684648182757,33.964103858093,21.543630472353897,19.6375154686838,,,32.1625610234264,44.50678634382991,47.18896175879,25.902347952221895,24.037280210088802
60,34.69624958388489,36.1222305318743,24.559347482783398,22.670544386847,,,35.4852035040387,44.4717146049128,45.3391579310881,29.228129704388,27.339995268101696
61,18.5970934329526,39.2016730088124,29.4360296366422,27.4748588396147,53.839617608323294,41.196844413700795,39.7693849562486,42.20413390383269,45.0658147592582,34.1900267804508,32.4156942154585
62,21.8598178440201,41.9429936597546,33.923442337977,32.0027611127004,40.6120035154891,35.2055942709416,43.3604040863318,34.8215192953768,45.1400062073755,38.5561570852196,36.9319184781192
63,32.1766722149082,44.6084616064834,38.561481502235395,36.744503128599,51.1697622167748,,45.250531527033395,43.800664297592895,49.5287108374347,42.684164907464,41.3837541749611
64,64.8246064595789,65.6349494442082,68.3618175911683,68.7555705058494,64.6566553577741,91.1518100172346,65.3475009935636,62.941340874211996,64.36439784588471,68.5222371485651,68.5727126523786
65,31.4208639095378,30.212878630719104,19.4996817811973,17.6920148383512,35.7145517824703,4.87659901666895,34.63475689719049,44.1009671100372,40.0484217485791,23.772124686843295,21.909913036681104
66,35.5343126576031,41.3665632898259,35.7605112317571,33.8702505380665,54.101230838331006,9.62811626487658,43.4571941105282,46.709999805436496,43.8092053380698,40.28918049020191,38.7927092132247
67,30.7280908974014,44.118606018872605,40.235652490464,38.459472220042,,10.6608224570575,43.800916724117606,51.825594050919,50.2607221504599,44.182482474897796,42.9626791405171
68,19.202157068795398,26.8086418504424,16.5390373321394,14.831284279442402,27.8597390639882,13.3748877404321,35.0500140782663,41.822806445054,33.5869161015508,20.74059016676,18.8116941017729
69,22.479382895923802,35.4192982985389,27.950918314785895,26.0592856926506,42.35252807914009,37.039948400098204,41.10506881546431,50.16961507656071,45.2625891616672,32.9299265678974,31.052715474242095
70,31.2062650848856,45.5000315619761,34.6282803323585,32.707829286187604,50.7259778030443,60.129063769609395,46.0784368720376,52.3375583334681,48.8686840696138,39.633557323348604,37.9829243587078
71,40.9243356918893,47.5125015074064,38.5669884230123,36.7520484301716,55.011108984207,57.914115073803394,47.9609787127553,54.4678930868307,51.6665644257945,43.07508862046921,41.6877695392229
72,19.0020624039708,29.085803133542495,9.894718973338993,8.66890822498389,45.875035661420796,59.830867502516,35.769055301840794,45.6771366217896,44.1463922996837,13.3465714167642,11.643624408862697
73,34.9760829831103,43.4640296901169,34.721238850166,32.807015139642,46.108248618404396,56.893419897700504,46.17770116395639,49.8605535514915,44.604304685619795,39.5387627875263,37.68531814915951
74,26.4899977117596,36.9280802640334,23.7076411947978,21.8104632378892,,37.22976760934849,42.7030707826962,44.30792149615569,42.683227253118794,28.6268625067311,26.353309744448495
75,30.302747020679497,47.1011741893492,41.1477605196463,39.4470341795698,52.7411597786576,,49.984828800032396,53.332878254242104,50.7499826792114,45.107384391996206,43.77869270624709
76,33.85526592308191,35.1618214752502,35.81010034757201,33.9281102482918,31.857923378514695,41.729423919652206,47.6719405864055,43.596683849575996,41.4341851401371,40.412255669230206,38.52632468991709
77,71.2863566066951,66.68909718861529,66.7403192041522,67.1175324543774,73.6481144063212,78.78990751671759,63.1312805540892,64.6511842544675,69.4493051962957,66.9358482709264,67.1375217864212
78,33.667729782722205,8.87508468037779,5.70249649361766,4.931402891802599,20.6386042157672,36.04326392201009,28.3330433375308,26.1799600155166,16.725596472140502,7.70095469462723,6.320219630868219
